GitHub Repo,Engineered ML Project,Stars,Commits,Lines of Code,Architecture,Community_Converted,Community,Continuous Integration_Converted,Continuous Integration,Documentation_Converted,Documentation,History_Converted,History,Issues_Converted,Issues,License_Converted,License,Unit Testing_Converted,Unit Testing,ComplexContainerComprehension,ComplexLambdaExpression,LargeClass,LongBaseClassList,LongMessageChain,LongMethod,LongParameterList,LongScopeChaining,LongTernaryConditionalExpression,MultiplyNestedContainer,Normalized_ComplexContainerComprehension,Normalized_ComplexLambdaExpression,Normalized_LargeClass,Normalized_LongBaseClassList,Normalized_LongMessageChain,Normalized_LongMethod,Normalized_LongParameterList,Normalized_LongScopeChaining,Normalized_LongTernaryConditionalExpression,Normalized_MultiplyNestedContainer,Architecture_Converted
richzhang/colorization-pytorch,N,384,294,1901,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,Multiple contributors: https://github.com/richzhang/colorization-pytorch/graphs/contributors,0,No indications of using CI services,1,"There is a README, some codes are documented",0.0,No commits the past month,1,"More closed than open, author responds sometimes",1,https://github.com/richzhang/colorization-pytorch/blob/master/LICENSE,0,There is only one file related to testing,119.0,114.0,62.0,51.0,1340.0,641.0,641.0,45.0,35.0,455.0,0.0368421052631579,0.0848214285714285,0.0071643170788074,0.0059089329162321,0.0427391318215162,0.0311906963164809,0.0311906963164809,0.0237592397043294,0.0381679389312977,0.01022701730726,21
rusty1s/pytorch_scatter,Y,428,749,1357,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,Multiple contributors: https://github.com/rusty1s/pytorch_scatter/graphs/contributors,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a well maintained README, codes are well documented",1.0,Some commits the past month,1,"More closed than open, author responds frequently",1,https://github.com/rusty1s/pytorch_scatter/blob/master/LICENSE,1,There are many files related to testing,0.0,0.0,0.0,0.0,27.0,19.0,19.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.000861161611329,0.0009245292199892,0.0009245292199892,0.0,0.0,0.001888064733648,21
seannaren/deepspeech.pytorch,Y,1378,436,2787,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/SeanNaren/deepspeech.pytorch/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity but only recently,1,"The project maintainers respond to issues, as evidenced by https://github.com/SeanNaren/deepspeech.pytorch/issues/551 and https://github.com/SeanNaren/deepspeech.pytorch/issues/523",1,https://github.com/SeanNaren/deepspeech.pytorch/blob/master/LICENCE is provided.,1,There are files related to testing but not much,58.0,35.0,31.0,22.0,575.0,417.0,417.0,18.0,46.0,496.0,0.0179566563467492,0.0260416666666666,0.0035821585394037,0.0025489514540609,0.0183395528338595,0.0202909834071334,0.0202909834071334,0.0095036958817317,0.0501635768811341,0.0111485727129692,21
serengil/deepface,Y,288,297,2724,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,Multiple contributors: https://github.com/serengil/deepface/graphs/contributors,0,No indications of using CI services,1,"There is a README, some codes are documented",1.0,Consistent commits in the last month,0,"One open issue, author did not respond",1,https://github.com/serengil/deepface/blob/master/LICENSE,1,There are many files related to testing,0.0,12.0,2.0,0.0,35.0,49.0,49.0,0.0,0.0,170.0,0.0,0.0089285714285714,0.0002311070025421,0.0,0.0011163206072784,0.0023843121989197,0.0023843121989197,0.0,0.0,0.0038210833895257,21
sergionr2/racingrobot,Y,166,301,1630,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,Multiple contributors: https://github.com/sergionr2/RacingRobot/graphs/contributors,0,No indications of using CI services,1,"There is a well maintained README, codes are well documented",0.0,No commits the past month,1,"More open than closed, author seldom replies",1,https://github.com/sergionr2/RacingRobot/blob/master/LICENSE,1,There are many files related to testing,13.0,2.0,10.0,10.0,74.0,95.0,95.0,3.0,4.0,145.0,0.0040247678018575,0.0014880952380952,0.0011555350127108,0.0011586142973004,0.0023602207125314,0.0046226460999464,0.0046226460999464,0.0015839493136219,0.0043620501635768,0.0032591593616543,21
shangtongzhang/deeprl,N,2014,404,3019,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/ShangtongZhang/DeepRL/graphs/contributors that there are multiple contributors but mainly 1,0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,0.0,No evidence of sustained commit activity,1,"The project maintainers (mainly author) respond to issues, as evidenced by https://github.com/ShangtongZhang/DeepRL/issues/82 and https://github.com/ShangtongZhang/DeepRL/issues/81",1,https://github.com/ShangtongZhang/DeepRL/blob/master/LICENSE is provided.,0,There is no evidence of any testing done on the project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
silvandeleemput/memcnn,Y,140,268,2739,Not much,1,1-2 active contributers,1,CircleCI used,1,Documentation provided,0.0,Commit activity not negligible,1,4 open << 35 closed,1,License provided,0,Doesn't seem to have unit test,36.0,5.0,49.0,49.0,282.0,195.0,195.0,2.0,21.0,177.0,0.0111455108359133,0.003720238095238,0.0056621215622833,0.0056772100567721,0.0089943546072146,0.009488589363048,0.009488589363048,0.0010559662090813,0.0229007633587786,0.0039784221173297,8
sisl/neuralverification.jl,Y,101,618,61,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,1-3 active contributers,1,Travis used,0,Most of the functions in the source code are not documented.,1.0,Commits are quite spread out,1,27 open < 36 closed,1,License provided,1,There are many files related to testing.,0.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.56846234810066e-05,0.000243297163155,0.000243297163155,0.0,0.0,0.0001123848055742,21
skalskip/ilearndeeplearning.py,N,783,202,4374,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/SkalskiP/ILearnDeepLearning.py/graphs/contributors that there are multiple contributors but mainly 1,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Little evidence of sustained commit activity,1,"The project maintainers (mainly author) respond to issues, as evidenced by https://github.com/SkalskiP/ILearnDeepLearning.py/issues/26 and https://github.com/SkalskiP/ILearnDeepLearning.py/issues/3",1,https://github.com/SkalskiP/ILearnDeepLearning.py/blob/master/LICENSE.md is provided.,1,There are many files related to testing but its everywhere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
snipsco/tract,Y,546,2046,249,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,"1 has significantly more commits than others, but 14 contributers",1,Travis used,1,Documentation provided,0.0,"Recent, Commit activity not negligible",1,13 open < 28 closed,1,License provided,0,Doesn't seem to have unit test,3.0,2.0,3.0,1.0,18.0,25.0,25.0,0.0,0.0,72.0,0.0009287925696594,0.0014880952380952,0.0003466605038132,0.00011586142973,0.000574107740886,0.0012164858157753,0.0012164858157753,0.0,0.0,0.0016183412002697,21
spotify/zoltar,Y,110,360,99,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,11 active contributors our of 42,0,CI is not used on the project.,1,Documentation provided https://github.com/spotify/zoltar/tree/master/docs/src,0.0,Commit activity not negligible,1,17 open < 49 closed,1,License provided,1,A number of tests,3.0,0.0,0.0,0.0,10.0,6.0,6.0,1.0,0.0,6.0,0.0009287925696594,0.0,0.0,0.0,0.0003189487449366,0.000291956595786,0.000291956595786,0.0005279831045406,0.0,0.0001348617666891,21
stephenhky/pyshorttextcategorization,Y,382,908,2880,"Many folders, each have a few files inside in https://github.com/stephenhky/PyShortTextCategorization/tree/master/shorttext",1,"1 has significantly more commits than others, but 5 contributers",1,Travis used,1,Documentation mostly in links,0.0,Commit activity not negligible,1,6 open << 32 closed,1,License provided,1,A number of tests,75.0,35.0,45.0,36.0,228.0,286.0,286.0,1.0,19.0,328.0,0.023219814241486,0.0260416666666666,0.0051999075571989,0.0041710114702815,0.0072720313845565,0.0139165977324704,0.0139165977324704,0.0005279831045406,0.0207197382769901,0.0073724432456731,7
sujit-o/pykg2vec,Y,185,1304,4522,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/Sujit-O/pykg2vec/graphs/contributors shows that there are multiple contributors,1,The project uses Travis and Circle CI,1,There is a well-maintained documentation,1.0,Little evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/StanfordVL/MinkowskiEngine/issues/150 and https://github.com/StanfordVL/MinkowskiEngine/issues/165",1,https://github.com/Sujit-O/pykg2vec/blob/master/LICENSE is provided.,1,There are many files related to testing,45.0,9.0,63.0,48.0,806.0,316.0,316.0,1.0,4.0,357.0,0.0139318885448916,0.0066964285714285,0.0072798705800785,0.005561348627042,0.0257072688418971,0.0153763807114009,0.0153763807114009,0.0005279831045406,0.0043620501635768,0.008024275118004,21
swechhachoudhary/handwriting-synthesis,N,127,143,1613,Organised but not in modules,1,There are no contributors to the project other than the author.,0,CI is not used on the project.,0,not much,1.0,Most activity was last year,0,"1 open, none closed",1,License provided,1,Few tests,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
tamu-vita/deblurganv2,N,396,112,2238,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/TAMU-VITA/DeblurGANv2/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,0.0,No evidence of sustained commit activity,0,Did not reply to this year's issues and questions,1,https://github.com/TAMU-VITA/DeblurGANv2/blob/master/LICENSE is provided.,1,There are files related to testing but not much,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
tech-srl/code2vec,N,626,159,2348,The source code of the project exists as ad-hoc scripts,1,"2 have significantly more commits than others, but 10 contributers",0,CI is not used on the project.,1,Documentation provided,0.0,Commit activity not negligible,1,2 open << 73 closed,1,License provided,1,Few tests,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
tensorflow/fairness-indicators,Y,117,136,2818,2 modules,1,"2 have significantly more commits than others, but 11 contributers",0,CI is not used on the project.,1,Documentation provided,0.0,"Recent, Commit activity not negligible",1,all closed,1,License provided,0,Doesn't seem to have unit test,0.0,0.0,7.0,7.0,100.0,58.0,58.0,2.0,2.0,53.0,0.0,0.0,0.0008088745088976,0.0008110300081103,0.0031894874493668,0.0028222470925989,0.0028222470925989,0.0010559662090813,0.0021810250817884,0.0011912789390874,0
tensorflow/serving,Y,4454,4933,2177,Organised but not in modules,1,"1 has significantly more commits than others, but 100 contributers",0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,0.0,Commit activity not negligible,1,67 open << 1086 closed,1,License provided,1,2 tests https://github.com/tensorflow/serving/tree/master/tensorflow_serving/test_util,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,9
tensorflow/tcav,Y,374,141,2479,The source code of the project exists as ad-hoc scripts,1,"2 have significantly more commits than others, but 10 contributers",0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,0.0,Commit activity not negligible,1,2 open << 31 closed,1,License provided,0,Doesn't seem to have unit test,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,18
thunlp/opennre,N,2534,120,2181,Organised but not in modules,1,"1 has significantly more commits than others, but 5 contributers",0,CI is not used on the project.,0,not much,0.0,Commit activity not negligible,1,all closed,1,License provided,1,1 test https://github.com/thunlp/OpenNRE/tree/master/tests,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
tianxiaomo/pytorch-yolov4,N,857,129,4647,The source code of the project exists as ad-hoc scripts,1,https://github.com/Tianxiaomo/pytorch-YOLOv4/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/Tianxiaomo/pytorch-YOLOv4/issues/140 and https://github.com/Tianxiaomo/pytorch-YOLOv4/issues/134",1,https://github.com/Tianxiaomo/pytorch-YOLOv4/blob/master/License.txt is provided.,0,There is no evidence of any testing done on the project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
tiiiger/qpytorch,Y,100,223,4123,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/Tiiiger/QPyTorch/graphs/contributors shows that there are multiple contributors but mainly 1,0,CI is not used on the project.,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,1,"The project author respond to issues, as evidenced by https://github.com/Tiiiger/QPyTorch/issues/31 and https://github.com/Tiiiger/QPyTorch/issues/21",1,https://github.com/Tiiiger/QPyTorch/blob/master/LICENSE is provided.,1,There are many files related to testing,7.0,31.0,82.0,63.0,141.0,159.0,159.0,6.0,12.0,148.0,0.0021671826625387,0.0230654761904761,0.0094753871042292,0.0072992700729927,0.0044971773036073,0.0077368497883314,0.0077368497883314,0.0031678986272439,0.0130861504907306,0.0033265902449988,21
timesler/facenet-pytorch,Y,1189,213,2029,Organised but not in modules,1,"1 has significantly more commits than others, but 7 contributers",1,Travis used,1,Documentation mostly in links,0.0,Commit activity not negligible,1,9 open < 56 closed,1,License provided,1,3 tests,9.0,0.0,11.0,11.0,24.0,44.0,44.0,0.0,1.0,245.0,0.0027863777089783,0.0,0.0012710885139819,0.0012744757270304,0.000765476987848,0.0021410150357646,0.0021410150357646,0.0,0.0010905125408942,0.00550685547314,9
tlatkowski/multihead-siamese-nets,Y,117,151,3221,Organised but not in modules,0,"There is 1 contributor other than the author, but 1 commit only",1,Travis used,0,not much,1.0,Commits are quite spread out,0,same no. of open as closed,1,License provided,1,Few,5.0,0.0,22.0,13.0,102.0,117.0,117.0,0.0,0.0,118.0,0.001547987616099,0.0,0.0025421770279639,0.0015061985864905,0.0032532771983542,0.0056931536178288,0.0056931536178288,0.0,0.0,0.0026522814115531,9
tobybreckon/fire-detection-cnn,N,238,258,695,The source code of the project exists as ad-hoc scripts,1,"1-2 has significantly more commits than others, but 4 contributers",0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,1.0,Commits are quite spread out,1,3 open < 40 closed,1,License provided,0,Doesn't seem to have unit test,119.0,114.0,62.0,51.0,1340.0,641.0,641.0,45.0,35.0,455.0,0.0368421052631579,0.0848214285714285,0.0071643170788074,0.0059089329162321,0.0427391318215162,0.0311906963164809,0.0311906963164809,0.0237592397043294,0.0381679389312977,0.01022701730726,18
tofunlp/lineflow,Y,152,553,2757,The source code of the project exists as ad-hoc scripts,1,"There is 1 contributor other than the author, but 8 commits only",1,Travis used,0,Most of the functions in the source code are not documented.,1.0,Commits are quite spread out,1,2 open < 29 closed,1,License provided,1,Few,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,18
trekhleb/machine-learning-experiments,N,311,829,3292,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,There are no contributors to the project other than the author.,0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,1.0,Quite alot of commits past month,0,"2 open, none closed",1,License provided,0,Doesn't seem to have unit test,26.0,3.0,16.0,8.0,76.0,139.0,139.0,1.0,5.0,182.0,0.0080495356037151,0.0022321428571428,0.0018488560203374,0.0009268914378403,0.0024240104615188,0.0067636611357111,0.0067636611357111,0.0005279831045406,0.0054525627044711,0.004090806922904,21
tristandeleu/pytorch-maml-rl,N,518,223,1710,Organised but not in modules,1,"1 has significantly more commits than others, but 3 contributers",0,CI is not used on the project.,0,not much,1.0,Quite alot of commits past month,1,6 open < 27 closed,1,License provided,0,Doesn't seem to have unit test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
udacity/carnd-capstone,N,150,109,674,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,"2 has significantly more commits than others, but 15 contributers",0,CI is not used on the project.,0,not much,0.0,Commit activity not negligible,1,33 open > 24 closed,1,License provided,0,Doesn't seem to have unit test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
ultralytics/xview-yolov3,N,111,883,1425,Organised but not in modules,1,There are no contributors to the project other than the author.,0,CI is not used on the project.,0,not much,1.0,Commits are quite spread out,1,1 open << 21 closed,1,License provided,0,Doesn't seem to have unit test,1.0,0.0,12.0,11.0,5.0,25.0,25.0,0.0,1.0,54.0,0.0003095975232198,0.0,0.001386642015253,0.0012744757270304,0.0001594743724683,0.0012164858157753,0.0012164858157753,0.0,0.0010905125408942,0.0012137559002022,9
ultralytics/yolov3,Y,5006,2522,3830,Organised but not in modules,1,"1 has significantly more commits than others, but 33 contributers",0,CI is not used on the project.,0,not much,0.0,"Recent, Commit activity not negligible",1,104 open << 1164 closed,1,License provided,1,1,1.0,0.0,12.0,11.0,5.0,25.0,25.0,0.0,1.0,54.0,0.0003095975232198,0.0,0.001386642015253,0.0012744757270304,0.0001594743724683,0.0012164858157753,0.0012164858157753,0.0,0.0010905125408942,0.0012137559002022,9
ultralytics/yolov5,Y,2329,200,3842,Organised but not in modules,1,"1 has significantly more commits than others, but 11 contributers",0,CI is not used on the project.,1,Tutorials provided,0.0,"Recent, Commit activity not negligible",1,139 open > 105 closed,1,License provided,1,1,2.0,0.0,12.0,11.0,10.0,27.0,27.0,0.0,2.0,63.0,0.0006191950464396,0.0,0.001386642015253,0.0012744757270304,0.0003189487449366,0.0013138046810374,0.0013138046810374,0.0,0.0021810250817884,0.001416048550236,9
unity-technologies/marathon-envs,Y,158,402,676,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/Unity-Technologies/marathon-envs/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,1.0,Evidence of sustained commit activity but only recently,1,"The project maintainers respond to issues, as evidenced by https://github.com/Unity-Technologies/marathon-envs/issues/31 and https://github.com/Unity-Technologies/marathon-envs/issues/30",1,https://github.com/Unity-Technologies/marathon-envs/blob/master/LICENSE is provided.,1,Only found 1 test file,2.0,0.0,0.0,0.0,16.0,10.0,10.0,0.0,0.0,7.0,0.0006191950464396,0.0,0.0,0.0,0.0005103179918987,0.0004865943263101,0.0004865943263101,0.0,0.0,0.000157338727804,21
vainf/pytorch-msssim,N,142,114,687,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/VainF/pytorch-msssim/graphs/contributors shows that there are multiple contributors but mainly 1,0,CI is not used on the project.,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,1,"The project author respond to issues, as evidenced by https://github.com/VainF/pytorch-msssim/issues/17 and https://github.com/VainF/pytorch-msssim/issues/16",1,https://github.com/VainF/pytorch-msssim/blob/master/LICENSE is provided.,1,There are many files related to testing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
veaba/ncov,N,238,130,407,Organised but not in modules and few files,1,"1 main contributer, the other has 1 commit",0,CI is not used on the project.,-1,in chinese,0.0,Commit activity not negligible,1,17 open > 7 closed,1,License provided,0,Doesn't seem to have unit test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
vespa-engine/sample-apps,Y,102,1288,3673,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,around 14 have significant contributions,1,Travis used,1,Documentation provided,0.0,"Recent, Commit activity not negligible",0,no issues,1,License provided,0,Doesn't seem to have unit test,57.0,5.0,14.0,12.0,242.0,285.0,285.0,3.0,36.0,580.0,0.0176470588235294,0.003720238095238,0.0016177490177952,0.0013903371567605,0.0077185596274678,0.0138679382998394,0.0138679382998394,0.0015839493136219,0.0392584514721919,0.0130366374466172,21
videoflow/videoflow,Y,879,504,2693,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,"1 has significantly more commits than others, 3 contributers",1,Travis used,1,Documentation provided,1.0,Commits are quite spread out,1,15 open < 34 closed,1,License provided,1,A number,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,21
vita-epfl/monoloco,Y,183,141,2971,Organised but not in modules,1,"2 has significantly more commits than others, but 11 contributers",1,Travis used,1,Documentation provided,1.0,Commits are quite spread out,1,1 open << 11 closed,1,License provided,1,A number,123.0,5.0,21.0,14.0,158.0,206.0,206.0,1.0,20.0,1108.0,0.0380804953560371,0.003720238095238,0.0024266235266928,0.0016220600162206,0.0050393901699996,0.0100238431219891,0.0100238431219891,0.0005279831045406,0.0218102508178844,0.0249044729152618,9
wikipedia2vec/wikipedia2vec,Y,527,279,1570,The source code of the project exists as ad-hoc scripts in folders,1,"1 has significantly more commits than others, 30 contributers",1,CircleCI used,0,not much,1.0,Commits are quite spread out,1,all closed,1,License provided,1,A few,46.0,1.0,20.0,20.0,95.0,142.0,142.0,8.0,0.0,143.0,0.0142414860681114,0.0007440476190476,0.0023110700254217,0.0023172285946008,0.0030300130768985,0.0069096394336042,0.0069096394336042,0.0042238648363252,0.0,0.0032142054394245,19
xiaomiwujiecao/dataanalysisinaction,N,326,106,1648,"folders named as numbers, inside each is a readme and maybe 1 other file",1,"1 main contributer, the other has 1 commit",0,CI is not used on the project.,-1,in chinese,1.0,Commits are quite spread out,1,7 open > 6 closed,1,License provided,0,Doesn't seem to have unit test,119.0,114.0,62.0,51.0,1340.0,641.0,641.0,45.0,35.0,455.0,0.0368421052631579,0.0848214285714285,0.0071643170788074,0.0059089329162321,0.0427391318215162,0.0311906963164809,0.0311906963164809,0.0237592397043294,0.0381679389312977,0.01022701730726,22
yaledhlab/pix-plot,N,209,509,981,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/YaleDHLab/pix-plot/graphs/contributors shows that there are multiple contributors but mainly 1,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity but decreasing,1,"The project maintainers respond to issues, as evidenced by https://github.com/YaleDHLab/pix-plot/issues/96 and https://github.com/YaleDHLab/pix-plot/issues/69",0,"There is no license to be found, either in the form of a license file or written inside the source code file.",0,There is no evidence of any testing done on the project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
yehengchen/object-detection-and-tracking,N,513,518,4368,organied by names that are not self explanatory,1,"1 main contributer, the other has 1 commit",0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,0.0,"Recent, Commit activity not negligible",1,45 open > 17 closed,1,License provided,1,A number,119.0,114.0,62.0,51.0,1340.0,641.0,641.0,45.0,35.0,455.0,0.0368421052631579,0.0848214285714285,0.0071643170788074,0.0059089329162321,0.0427391318215162,0.0311906963164809,0.0311906963164809,0.0237592397043294,0.0381679389312977,0.01022701730726,23
yunjey/pytorch-tutorial,N,16987,172,1301,tutorials for modules,1,"1 main contributer, the other 26 has 1+ commit",0,CI is not used on the project.,1,Tutorials provided,1.0,Commits are quite spread out,1,47 open < 109 closed,1,License provided,0,Doesn't seem to have unit test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
zeusees/hyperlpr,N,3402,244,2634,organised in folders,1,"1 main contributer, others has 1+ commit",0,CI is not used on the project.,-1,Chinese,1.0,Commits are quite spread out,1,25 open << 220 closed,1,License provided,0,Doesn't seem to have unit test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
zhijian-liu/torchprofile,N,211,127,396,The source code of the project exists as ad-hoc scripts,1,"2 main contributer, the other 2 has 1 commit",0,CI is not used on the project.,0,not much,1.0,Commits are quite spread out,1,1 open < 4 closed,1,License provided,0,Doesn't seem to have unit test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
zqpei/deep_sort_pytorch,N,937,127,3379,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/ZQPei/deep_sort_pytorch/graphs/contributors shows that there are multiple contributors but mainly 1,0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,0.0,No evidence of sustained commit activity,0,Do reply to issues last time but not recently,1,https://github.com/ZQPei/deep_sort_pytorch/blob/master/LICENSE is provided.,1,Only 1 test file,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
