GitHub Repo,Engineered ML Project,Stars,Commits,Lines of Code,Architecture,Community_Converted,Community,Continuous Integration_Converted,Continuous Integration,Documentation_Converted,Documentation,History_Converted,History,Issues_Converted,Issues,License_Converted,License,Unit Testing_Converted,Unit Testing,ComplexContainerComprehension,ComplexLambdaExpression,LargeClass,LongBaseClassList,LongMessageChain,LongMethod,LongParameterList,LongScopeChaining,LongTernaryConditionalExpression,MultiplyNestedContainer,Normalized_ComplexContainerComprehension,Normalized_ComplexLambdaExpression,Normalized_LargeClass,Normalized_LongBaseClassList,Normalized_LongMessageChain,Normalized_LongMethod,Normalized_LongParameterList,Normalized_LongScopeChaining,Normalized_LongTernaryConditionalExpression,Normalized_MultiplyNestedContainer,Architecture_Converted
aaronward/covidify,Y,422,270,1666,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/AaronWard/covidify/graphs/contributors shows that there are multiple contributors.,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,There are only 2 commits in the past month however there seems to be evidence of sustained commit activity as the commits are quite stable,1,"Only project author respond to issues, as evidenced by https://github.com/AaronWard/covidify/issues/9 and https://github.com/AaronWard/covidify/issues/27.",1,https://github.com/AaronWard/covidify/blob/master/LICENSE is provided.,1,There are 2 files related to testing.,6.0,1.0,0.0,0.0,60.0,44.0,44.0,0.0,0.0,168.0,0.0018575851393188,0.0007440476190476,0.0,0.0,0.0019136924696201,0.0021410150357646,0.0021410150357646,0.0,0.0,0.003776129467296,21
adlik/adlik,Y,107,150,6325,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/Adlik/Adlik/graphs/contributors shows that there are multiple contributors.,1,The project uses Azure Pipeline for CI,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/Adlik/Adlik/issues/136 and https://github.com/Adlik/Adlik/issues/108.",1,https://github.com/Adlik/Adlik/blob/master/LICENSE is provided.,1,There are many files related to testing.,52.0,7.0,86.0,86.0,618.0,389.0,389.0,10.0,0.0,237.0,0.0160990712074303,0.0052083333333333,0.0099376011093136,0.0099640829567836,0.0197110324370873,0.018928519293465,0.018928519293465,0.0052798310454065,0.0,0.0053270397842211,21
aimacode/aima-python,Y,4715,1188,27352,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/aimacode/aima-python/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,1,There is a well-maintained documentation,1.0,Little evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/aimacode/aima-python/issues/1181 and https://github.com/aimacode/aima-python/issues/1190",1,https://github.com/aimacode/aima-python/blob/master/LICENSE is provided.,1,There are many files related to testing,63.0,8.0,30.0,6.0,101.0,347.0,347.0,5.0,11.0,888.0,0.0195046439628483,0.0059523809523809,0.0034666050381326,0.0006951685783802,0.0032213823238605,0.0168848231229623,0.0168848231229623,0.0026399155227032,0.0119956379498364,0.0199595414699932,21
aiqm/torchani,Y,153,358,4738,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/aiqm/torchani/graphs/contributors shows that there are multiple contributors,1,The project uses CI but not sure what is it,0,Most of the functions in the source code are not documented.,1.0,Evidence of sustained commit activity but not stable,1,"The project maintainers respond to issues, as evidenced by https://github.com/XanaduAI/pennylane/issues/661 and https://github.com/XanaduAI/pennylane/issues/533",1,https://github.com/aiqm/torchani/blob/master/LICENSE is provided.,1,There are many files related to testing,16.0,8.0,38.0,34.0,451.0,132.0,132.0,5.0,9.0,356.0,0.004953560371517,0.0059523809523809,0.0043910330483013,0.0039392886108214,0.0143845883966446,0.006423045107294,0.006423045107294,0.0026399155227032,0.0098146128680479,0.0080017981568891,21
albumentations-team/albumentations,Y,5406,573,9200,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/albumentations-team/albumentations/graphs/contributors?from=2019-04-22&to=2020-03-12&type=c shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,commit activity decreasing,1,"The project maintainers respond to issues, as evidenced by https://github.com/albumentations-team/albumentations/issues/644 and https://github.com/albumentations-team/albumentations/issues/653 however there are s lot open issues",1,https://github.com/albumentations-team/albumentations/blob/master/LICENSE is provided.,1,There are many files related to testing,19.0,7.0,26.0,25.0,175.0,267.0,267.0,0.0,9.0,361.0,0.0058823529411764,0.0052083333333333,0.0030043910330483,0.002896535743251,0.005581603036392,0.0129920685124811,0.0129920685124811,0.0,0.0098146128680479,0.0081141829624634,21
alfredfrancis/ai-chatbot-framework,Y,1340,378,1516,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/alfredfrancis/ai-chatbot-framework/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/alfredfrancis/ai-chatbot-framework/issues/130 and https://github.com/alfredfrancis/ai-chatbot-framework/issues/113 but not recently",1,https://github.com/alfredfrancis/ai-chatbot-framework/blob/master/License.txt is provided.,1,There are files related to testing,16.0,2.0,18.0,15.0,65.0,73.0,73.0,3.0,0.0,92.0,0.004953560371517,0.0014880952380952,0.0020799630228795,0.0017379214459506,0.0020731668420884,0.0035521385820641,0.0035521385820641,0.0015839493136219,0.0,0.0020678804225668,21
allegroai/trains,Y,1347,640,115412,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/allegroai/trains/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Little evidence of sustained commit activity,1,"The project maintainers (mainly 1 person) respond to issues, as evidenced by https://github.com/allegroai/trains/issues/154 and https://github.com/allegroai/trains/issues/138",1,https://github.com/allegroai/trains/blob/master/LICENSE is provided.,0,There is no evidence of any testing done on the project.,748.0,62.0,1371.0,1362.0,2206.0,9588.0,9588.0,88.0,725.0,3170.0,0.231578947368421,0.0461309523809523,0.1584238502426623,0.1578032672923184,0.0703600931330335,0.4665466400661768,0.4665466400661768,0.0464625131995776,0.7906215921483097,0.0712519667340975,21
allenai/allennlp,Y,8655,2156,40659,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/allenai/allennlp/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/XanaduAI/pennylane/issues/661 and https://github.com/allenai/allennlp/issues/4437",1,https://github.com/allenai/allennlp/blob/master/LICENSE is provided.,1,There are many files related to testing,137.0,21.0,142.0,133.0,683.0,531.0,531.0,3.0,2.0,924.0,0.0424148606811145,0.015625,0.0164085971804945,0.0154095701540957,0.0217841992791758,0.0258381587270692,0.0258381587270692,0.0015839493136219,0.0021810250817884,0.0207687120701281,21
alvinwan/neural-backed-decision-trees,Y,280,702,3383,The source code of the project exists as ad-hoc scripts,1,https://github.com/alvinwan/neural-backed-decision-trees/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Little evidence of sustained commit activity,0,The maintainers of the project does not reply to issues or close them.,1,https://github.com/alvinwan/neural-backed-decision-trees/blob/master/LICENSE is provided.,1,There are files related to testing,119.0,114.0,62.0,51.0,1340.0,641.0,641.0,45.0,35.0,455.0,0.0368421052631579,0.0848214285714285,0.0071643170788074,0.0059089329162321,0.0427391318215162,0.0311906963164809,0.0311906963164809,0.0237592397043294,0.0381679389312977,0.01022701730726,18
amaiya/ktrain,Y,418,1315,13599,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/amaiya/ktrain/graphs/contributors shows that there are multiple contributors but mainly 1,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers (mainly 1 person) respond to issues, as evidenced by https://github.com/amaiya/ktrain/issues/191 and https://github.com/amaiya/ktrain/issues/185",1,https://github.com/amaiya/ktrain/blob/master/LICENSE is provided.,1,There are many files related to testing,105.0,16.0,70.0,65.0,566.0,555.0,555.0,9.0,99.0,840.0,0.0325077399380804,0.0119047619047619,0.0080887450889761,0.0075309929324527,0.0180524989634165,0.0270059851102136,0.0270059851102136,0.0047518479408658,0.1079607415485278,0.0188806473364801,21
amzn/xfer,Y,159,193,10176,Organized into projects where each project source code have been organised into different modules in a way that shows the relationship between different files,1,https://github.com/amzn/xfer/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,1,There is a well-maintained documentation,1.0,Little evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/amzn/xfer/issues/70 and https://github.com/amzn/xfer/issues/78",1,https://github.com/amzn/xfer/blob/master/LICENSE is provided.,1,There are many projects in this git and some of them have test files,83.0,10.0,96.0,79.0,927.0,587.0,587.0,4.0,33.0,925.0,0.0256965944272445,0.0074404761904761,0.0110931361220244,0.0091530529486733,0.029566548655631,0.0285630869544061,0.0285630869544061,0.0021119324181626,0.0359869138495092,0.0207911890312429,14
analyticalmindsltd/smote_variants,Y,164,236,12264,The source code of this project has been organised into different modules in a way that shows the relationship between different files,0,There are no contributors to the project other than the author.,1,The project uses Travis and Circle CI,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,1,"The project author respond to issues, as evidenced by https://github.com/analyticalmindsltd/smote_variants/issues/24 and https://github.com/analyticalmindsltd/smote_variants/issues/11 but not often",1,https://github.com/analyticalmindsltd/smote_variants/blob/master/LICENSE is provided.,1,Only 1 test file,41.0,26.0,8.0,5.0,202.0,301.0,301.0,3.0,0.0,1138.0,0.0126934984520123,0.019345238095238,0.0009244280101687,0.0005793071486502,0.0064427646477211,0.0146464892219356,0.0146464892219356,0.0015839493136219,0.0,0.0255787817487075,21
anicolson/deepxi,Y,211,333,2301,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/anicolson/DeepXi/graphs/contributors shows that there are multiple contributors but 1 only contribute 1 commit,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Little evidence of sustained commit activity,1,"The project author respond to issues, as evidenced by https://github.com/anicolson/DeepXi/issues/29 and https://github.com/anicolson/DeepXi/issues/43",1,https://github.com/anicolson/DeepXi/blob/master/LICENSE.txt is provided.,1,There are files related to testing,8.0,2.0,40.0,31.0,317.0,185.0,185.0,0.0,4.0,266.0,0.0024767801857585,0.0014880952380952,0.0046221400508435,0.0035917043216313,0.010110675214493,0.0090019950367378,0.0090019950367378,0.0,0.0043620501635768,0.005978871656552,21
antonmu/trainyourownyolo,Y,191,314,5225,The source code of the project exists as ad-hoc scripts,0,There are no contributors to the project other than the author.,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,There are only 12 commits in the past month,1,"Only project author respond to issues, as evidenced by https://github.com/AntonMu/TrainYourOwnYOLO/issues/118 and https://github.com/AntonMu/TrainYourOwnYOLO/issues/108.",1,https://github.com/AntonMu/TrainYourOwnYOLO/blob/master/LICENSE is provided.,1,There are many files related to testing.,16.0,10.0,2.0,1.0,116.0,47.0,47.0,1.0,8.0,297.0,0.004953560371517,0.0074404761904761,0.0002311070025421,0.00011586142973,0.0036998054412655,0.0022869933336577,0.0022869933336577,0.0005279831045406,0.0087241003271537,0.0066756574511126,18
apache/beam,Y,4034,27591,141584,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/apache/beam/graphs/contributors shows that there are multiple contributors,1,The project uses CI but not sure what is it,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/apache/beam/pull/12186 and https://github.com/apache/beam/pull/12190",1,https://github.com/apache/beam/blob/master/LICENSE is provided.,1,There are many files related to testing,727.0,847.0,2454.0,2408.0,5888.0,7484.0,7484.0,199.0,248.0,4168.0,0.2250773993808049,0.6302083333333333,0.2835682921192512,0.2789943227899432,0.1877970210187222,0.3641671938105201,0.3641671938105201,0.1050686378035902,0.2704471101417666,0.0936839739267251,21
apache/submarine,Y,263,375,6152,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/apache/submarine/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"5 open, 5 closed",1,https://github.com/apache/submarine/blob/master/LICENSE-binary and https://github.com/apache/submarine/blob/master/LICENSE-binary are provided.,1,There are many files related to testing,20.0,30.0,47.0,28.0,290.0,401.0,401.0,6.0,32.0,424.0,0.0061919504643962,0.0223214285714285,0.0054310145597411,0.0032441200324412,0.0092495136031639,0.0195124324850372,0.0195124324850372,0.0031678986272439,0.034896401308615,0.0095302315126994,21
apachecn/interview,Y,6115,829,7337,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/apachecn/Interview/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,0,Do reply to issues last time but not recently,1,https://github.com/apachecn/Interview/blob/master/LICENSE is provided.,1,There are files related to testing,9.0,11.0,14.0,12.0,75.0,122.0,122.0,1.0,6.0,530.0,0.0027863777089783,0.0081845238095238,0.0016177490177952,0.0013903371567605,0.0023921155870251,0.0059364507809838,0.0059364507809838,0.0005279831045406,0.0065430752453653,0.0119127893908743,21
apple/turicreate,Y,9707,1514,250459,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/apple/turicreate/graphs/contributors shows that there are multiple contributors,1,The project uses Travis and Gitlab CI,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity but decreasing,1,"The project maintainers respond to issues, as evidenced by https://github.com/apple/turicreate/issues/3247 and https://github.com/apple/turicreate/issues/3249",1,https://github.com/apple/turicreate/blob/master/LICENSE.md is provided.,1,There are many files related to testing,2366.0,1295.0,1987.0,1560.0,15826.0,16327.0,16327.0,640.0,603.0,26937.0,0.7325077399380805,0.9635416666666666,0.2296048070256529,0.1807438303788668,0.5047682837368035,0.7944625565665904,0.7944625565665904,0.337909186906019,0.6575790621592149,0.6054619015509103,21
arita37/mlmodels,Y,128,2563,253130,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/arita37/mlmodels/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,Open issues more than closed,1,https://github.com/arita37/mlmodels/blob/dev/LICENSE is provided.,1,There are many files related to testing,382.0,62.0,436.0,410.0,1883.0,2450.0,2450.0,27.0,289.0,8645.0,0.118266253869969,0.0461309523809523,0.0503813265541946,0.0475031861893175,0.0600580486715784,0.119215609945988,0.119215609945988,0.0142555438225976,0.3151581243184296,0.194313328837941,21
arm-software/cmsis_5,Y,1320,2421,10005,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/ARM-software/CMSIS_5/graphs/contributors shows that there are multiple contributors.,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,There are only 5 commits in the past month however there seems to be evidence of sustained commit activity as the commits are quite stable,1,"The project maintainers respond to issues, as evidenced by https://github.com/ARM-software/CMSIS_5/issues/890 and https://github.com/ARM-software/CMSIS_5/issues/805.",1,https://github.com/ARM-software/CMSIS_5/blob/develop/LICENSE.txt is provided.,1,There are many files related to testing.,0.0,0.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0002311070025421,0.00023172285946,3.189487449366887e-05,0.000145978297893,0.000145978297893,0.0,0.0,4.495392222971454e-05,21
arogozhnikov/einops,Y,833,199,3449,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/arogozhnikov/einops/graphs/contributors shows that there are multiple contributors but mainly 1,1,The project uses Travis CI,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,1,Open issues more than closed,1,https://github.com/arogozhnikov/einops/blob/master/LICENSE is provided.,1,There are files related to testing,0.0,0.0,1.0,1.0,4.0,5.0,5.0,1.0,0.0,4.0,0.0,0.0,0.000115553501271,0.00011586142973,0.0001275794979746,0.000243297163155,0.000243297163155,0.0005279831045406,0.0,8.990784445942908e-05,21
arogozhnikov/hep_ml,Y,126,331,3507,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/arogozhnikov/hep_ml/graphs/contributors shows that there are multiple contributors but mainly 1,1,The project uses Travis CI,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,0,Do reply to issues last time but not recently and not often,1,https://github.com/arogozhnikov/hep_ml/blob/master/LICENSE is provided.,1,There are many files related to testing,17.0,5.0,49.0,49.0,109.0,324.0,324.0,6.0,0.0,367.0,0.0052631578947368,0.003720238095238,0.0056621215622833,0.0056772100567721,0.0034765413198099,0.015765656172449,0.015765656172449,0.0031678986272439,0.0,0.0082490447291526,21
arviz-devs/arviz,Y,804,966,29227,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/arviz-devs/arviz/graphs/contributors shows that there are multiple contributors,1,The project uses Azure Pipeline CI,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/arviz-devs/arviz/issues/1262 and https://github.com/arviz-devs/arviz/issues/1270",1,https://github.com/arviz-devs/arviz/blob/master/LICENSE is provided.,1,There are many files related to testing,24.0,8.0,16.0,1.0,233.0,150.0,150.0,6.0,16.0,276.0,0.0074303405572755,0.0059523809523809,0.0018488560203374,0.00011586142973,0.0074315057570248,0.0072989148946523,0.0072989148946523,0.0031678986272439,0.0174482006543075,0.0062036412677006,21
asappresearch/flambe,Y,208,661,12861,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/asappresearch/flambe/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity until recently,0,Do reply to issues last time but not recently and not often,1,https://github.com/asappresearch/flambe/blob/master/LICENSE is provided.,1,There are many files related to testing,16.0,3.0,22.0,19.0,110.0,240.0,240.0,6.0,1.0,226.0,0.004953560371517,0.0022321428571428,0.0025421770279639,0.0022013671648708,0.0035084361943035,0.0116782638314437,0.0116782638314437,0.0031678986272439,0.0010905125408942,0.0050797932119577,21
asappresearch/sru,Y,1805,275,3357,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/asappresearch/sru/graphs/contributors shows that there are multiple contributors,1,The project uses Circle CI,0,Most of the functions in the source code are not documented.,0.0,No evidence of sustained commit activity,1,Open issues more than closed,1,https://github.com/asappresearch/sru/blob/master/LICENSE is provided.,1,There are files related to testing,113.0,3.0,15.0,14.0,200.0,132.0,132.0,5.0,18.0,337.0,0.034984520123839,0.0022321428571428,0.0017333025190663,0.0016220600162206,0.0063789748987337,0.006423045107294,0.006423045107294,0.0026399155227032,0.0196292257360959,0.0075747358957069,21
as-ideas/transformertts,Y,360,421,4195,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/as-ideas/TransformerTTS/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/as-ideas/TransformerTTS/issues/33 and https://github.com/as-ideas/TransformerTTS/issues/34 but not often",1,https://github.com/as-ideas/TransformerTTS/blob/master/LICENSE is provided.,1,There are files related to testing,54.0,5.0,118.0,116.0,448.0,499.0,499.0,2.0,65.0,860.0,0.0167182662538699,0.003720238095238,0.0136353131499884,0.0134399258486849,0.0142889037731636,0.0242810568828767,0.0242810568828767,0.0010559662090813,0.0708833151581243,0.0193301865587772,21
astooke/rlpyt,Y,1523,639,28684,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/astooke/rlpyt/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Little evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/astooke/rlpyt/issues/162 and https://github.com/astooke/rlpyt/issues/170",1,https://github.com/astooke/rlpyt/blob/master/LICENSE is provided.,1,There are files related to testing,174.0,3.0,142.0,114.0,426.0,571.0,571.0,8.0,67.0,1522.0,0.0538699690402476,0.0022321428571428,0.0164085971804945,0.0132082029892248,0.0135872165343029,0.0277845360323098,0.0277845360323098,0.0042238648363252,0.0730643402399127,0.0342099348168127,21
athena-team/athena,Y,142,296,11211,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/athena-team/athena/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/athena-team/athena/issues/164 and https://github.com/athena-team/athena/issues/141",1,https://github.com/athena-team/athena/blob/master/LICENSE is provided.,1,There are many files related to testing,50.0,42.0,110.0,96.0,1306.0,550.0,550.0,4.0,24.0,1149.0,0.0154798761609907,0.03125,0.0127108851398197,0.0111226972540841,0.0416547060887315,0.0267626879470585,0.0267626879470585,0.0021119324181626,0.0261723009814612,0.025826028320971,21
autorope/donkeycar,Y,1825,1893,12355,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/autorope/donkeycar/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/autorope/donkeycar/issues/600 and https://github.com/autorope/donkeycar/issues/566",1,https://github.com/autorope/donkeycar/blob/dev/LICENSE is provided.,1,There are many files related to testing,23.0,2.0,123.0,65.0,750.0,637.0,637.0,9.0,23.0,443.0,0.0071207430340557,0.0014880952380952,0.0142130806563438,0.0075309929324527,0.0239211558702516,0.0309960585859568,0.0309960585859568,0.0047518479408658,0.025081788440567,0.0099572937738817,21
avrae/avrae,Y,146,2854,17885,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/avrae/avrae/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,0,Most of the functions in the source code are not documented.,1.0,Evidence of sustained commit activity,1,"Most of the bugs raised by bot, resolved then closed by bot",1,https://github.com/avrae/avrae/blob/master/LICENSE is provided.,1,There are many files related to testing,26.0,12.0,52.0,43.0,42.0,99.0,99.0,1.0,6.0,96.0,0.0080495356037151,0.0089285714285714,0.0060087820660966,0.0049820414783918,0.001339584728734,0.0048172838304705,0.0048172838304705,0.0005279831045406,0.0065430752453653,0.0021577882670262,21
awslabs/amazon-sagemaker-examples,Y,3754,1383,103490,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/awslabs/amazon-sagemaker-examples/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,Open issues more than closed,1,https://github.com/awslabs/amazon-sagemaker-examples/blob/master/LICENSE.txt is provided.,1,There are many projects in this git and some of them have test files,355.0,64.0,318.0,235.0,3278.0,2242.0,2242.0,37.0,200.0,4095.0,0.109907120743034,0.0476190476190476,0.0367460134042061,0.02722743598656,0.1045513985902465,0.1090944479587368,0.1090944479587368,0.0195353748680042,0.218102508178844,0.0920431557653405,21
bachili/redner,Y,849,871,33049,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/BachiLi/redner/graphs/contributors shows that there are multiple contributors.,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,There are only 4 commits in the past month,1,"The project maintainers (mainly author) respond to issues, as evidenced by https://github.com/BachiLi/redner/pull/110 and https://github.com/BachiLi/redner/issues/126.",1,https://github.com/BachiLi/redner/blob/master/LICENSE is provided.,1,There are many files related to testing.,6.0,0.0,13.0,5.0,484.0,37.0,37.0,0.0,3.0,406.0,0.0018575851393188,0.0,0.0015021955165241,0.0005793071486502,0.0154371192549357,0.0018003990073475,0.0018003990073475,0.0,0.0032715376226826,0.009125646212632,21
baldassarrefe/deep-koalarization,Y,349,148,2616,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/baldassarreFe/deep-koalarization/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/baldassarreFe/deep-koalarization/issues/4 and https://github.com/baldassarreFe/deep-koalarization/issues/14",1,https://github.com/baldassarreFe/deep-koalarization/blob/master/LICENSE is provided.,1,There are many files related to testing,1.0,0.0,17.0,16.0,55.0,41.0,41.0,0.0,0.0,51.0,0.0003095975232198,0.0,0.0019644095216085,0.0018537828756806,0.0017542180971517,0.0019950367378716,0.0019950367378716,0.0,0.0,0.0011463250168577,21
bayesiains/nflows,Y,107,105,6154,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/bayesiains/nflows/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,1.0,Little evidence of sustained commit activity,1,Open issues more than closed,1,https://github.com/bayesiains/nflows/blob/master/LICENSE.md is provided.,1,There are many files related to testing,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,21
belval/textrecognitiondatagenerator,Y,1269,121,2922,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/Belval/TextRecognitionDataGenerator/graphs/contributors shows that there are multiple contributors but mainly author,1,The project uses Travis CI,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,1,"The project maintainers (mainly author) respond to issues, as evidenced by https://github.com/Belval/TextRecognitionDataGenerator/issues/109 and https://github.com/Belval/TextRecognitionDataGenerator/issues/95.",1,https://github.com/Belval/TextRecognitionDataGenerator/blob/master/LICENSE is provided.,1,There are 2 files related to testing.,21.0,0.0,3.0,3.0,90.0,67.0,67.0,0.0,0.0,52.0,0.0065015479876161,0.0,0.0003466605038132,0.0003475842891901,0.0028705387044301,0.003260181986278,0.003260181986278,0.0,0.0,0.0011688019779725,21
beringresearch/ivis,Y,199,420,1694,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/beringresearch/ivis/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,1,There is a well-maintained documentation,1.0,Little evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/beringresearch/ivis/issues/61 and https://github.com/beringresearch/ivis/issues/71",1,https://github.com/beringresearch/ivis/blob/master/LICENSE is provided.,1,There are many files related to testing,9.0,0.0,9.0,8.0,73.0,91.0,91.0,2.0,0.0,67.0,0.0027863777089783,0.0,0.0010399815114397,0.0009268914378403,0.0023283258380378,0.0044280083694224,0.0044280083694224,0.0010559662090813,0.0,0.0015059563946954,21
berkmancenter/mediacloud,Y,164,18259,34919,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/berkmancenter/mediacloud/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity but decreasing,1,"The project maintainers respond to issues, as evidenced by https://github.com/berkmancenter/mediacloud/issues/697 and https://github.com/berkmancenter/mediacloud/issues/713",1,https://github.com/berkmancenter/mediacloud/blob/master/LICENSE is provided.,0,There is no evidence of any testing done on the project.,18.0,1.0,129.0,129.0,423.0,464.0,464.0,2.0,0.0,760.0,0.0055727554179566,0.0007440476190476,0.0149064016639704,0.0149461244351755,0.0134915319108219,0.0225779767407912,0.0225779767407912,0.0010559662090813,0.0,0.0170824904472915,21
