GitHub Repo,Engineered ML Project,Stars,Commits,Lines of Code,Architecture,Community_Converted,Community,Continuous Integration_Converted,Continuous Integration,Documentation_Converted,Documentation,History_Converted,History,Issues_Converted,Issues,License_Converted,License,Unit Testing_Converted,Unit Testing,ComplexContainerComprehension,ComplexLambdaExpression,LargeClass,LongBaseClassList,LongMessageChain,LongMethod,LongParameterList,LongScopeChaining,LongTernaryConditionalExpression,MultiplyNestedContainer,Normalized_ComplexContainerComprehension,Normalized_ComplexLambdaExpression,Normalized_LargeClass,Normalized_LongBaseClassList,Normalized_LongMessageChain,Normalized_LongMethod,Normalized_LongParameterList,Normalized_LongScopeChaining,Normalized_LongTernaryConditionalExpression,Normalized_MultiplyNestedContainer,Architecture_Converted
dwadden/dygiepp,N,114,379,5425,The source code of the project exists as ad-hoc scripts,1,https://github.com/dwadden/dygiepp/graphs/contributors shows that there are only 2 contributors.,0,CI is not used on the project.,1,There is a well maintained README and majority of the function in https://github.com/dwadden/dygiepp/blob/master/dygie/commands/predict_dygie.py,1.0,Checking https://github.com/dwadden/dygiepp/pulse/monthly there has been only 4 commit activity in the past month.,1,"The project maintainers respond to issues, as evidenced by https://github.com/dwadden/dygiepp/issues/13",0,"There is no license to be found, either in the form of a license file or written as comments in the source code files",1,There are many files related to testing.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
eladhoffer/convnet.pytorch,N,240,159,4784,The source code of the project exists as ad-hoc scripts,1,https://github.com/eladhoffer/convNet.pytorch/graphs/contributors shows that there are only 2 contributors.,0,CI is not used on the project.,1,There is a well maintained README and majority of the function in https://github.com/eladhoffer/convNet.pytorch/blob/master/autoaugment.py,1.0,Checking https://github.com/eladhoffer/convNet.pytorch/pulse/monthly there has been only 1 commit activity in the past month.,1,"The project maintainers respond to issues, as evidenced by https://github.com/eladhoffer/convNet.pytorch/issues/18",1,https://github.com/eladhoffer/convNet.pytorch/blob/master/LICENSE is provided,0,There is no evidence of any testing done on the project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
firmai/datagene,N,130,140,9221,The source code of the project exists as ad-hoc scripts,1,https://github.com/firmai/datagene/graphs/contributors shows that there are 2 contributors.,0,CI is not used on the project.,1,There is a well maintained README but Most of the functions in the source code are not documented.,1.0,Checking https://github.com/firmai/datagene/pulse/monthly there has been 2 commit activity in the past month.,0,There aren't any open issues,0,"There is no license to be found, either in the form of a license file or written as comments in the source code files",0,There is no evidence of any testing done on the project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
funcwj/setk,N,154,235,6824,The source code of the project exists as ad-hoc scripts,0,There are no contributors to the project other than the author.,0,CI is not used on the project.,1,There is a well maintained README and documentations at https://github.com/funcwj/setk/tree/master/doc,1.0,Checking https://github.com/funcwj/setk/pulse/monthly there has been significant commit activity in the past month.,0,There aren't any open issues,1,https://github.com/funcwj/setk/blob/master/LICENSE is provided,1,There are many files related to testing.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
googlecloudplatform/tensorflow-without-a-phd,N,2161,436,9902,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/GoogleCloudPlatform/tensorflow-without-a-phd/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,1,Do answer questions but not often,1,https://github.com/GoogleCloudPlatform/tensorflow-without-a-phd/blob/master/LICENSE is provided.,0,Can't find test files,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,21
ha0tang/selectiongan,N,293,359,7773,The source code of this project has been organised into different modules in a way that shows the relationship between different files,0,There are no contributors to the project other than the author.,0,CI is not used on the project.,1,Functions mentioned but not well documented,0.0,No evidence of sustained commit activity,1,"The project author respond to issues, as evidenced by https://github.com/Ha0Tang/SelectionGAN/issues/7 and https://github.com/Ha0Tang/SelectionGAN/issues/6",1,https://github.com/Ha0Tang/SelectionGAN/blob/master/selectiongan_v1/LICENSE.md and https://github.com/Ha0Tang/SelectionGAN/blob/master/selectiongan_v2/LICENSE.md are provided.,1,There are files related to testing but its everywhere,119.0,114.0,62.0,51.0,1340.0,641.0,641.0,45.0,35.0,455.0,0.0368421052631579,0.0848214285714285,0.0071643170788074,0.0059089329162321,0.0427391318215162,0.0311906963164809,0.0311906963164809,0.0237592397043294,0.0381679389312977,0.01022701730726,21
hastagab/awesome-python-scripts,N,185,220,5579,The source code of the project exists as ad-hoc scripts,1,https://github.com/hastagAB/Awesome-Python-Scripts/graphs/contributors that there are multiple contributors.,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well-maintained README,1.0,Checking https://github.com/hastagAB/Awesome-Python-Scripts/pulse/monthly there has been 2 commit activity in the past month.,1,"The project maintainers respond to issues, as evidenced by https://github.com/hastagAB/Awesome-Python-Scripts/issues/53",1,https://github.com/hastagAB/Awesome-Python-Scripts/blob/master/LICENSE.txt is provided,0,There is no evidence of any testing done on the project.,63.0,8.0,30.0,6.0,101.0,347.0,347.0,5.0,11.0,888.0,0.0195046439628483,0.0059523809523809,0.0034666050381326,0.0006951685783802,0.0032213823238605,0.0168848231229623,0.0168848231229623,0.0026399155227032,0.0119956379498364,0.0199595414699932,18
hrpan/tetris_mcts,N,292,398,5273,The source code of the project exists as ad-hoc scripts,0,There are no contributors to the project other than the author.,0,CI is not used on the project.,1,There is a well-maintained README,0.0,There is no commit in the past month,1,"The project maintainers respond to issues, as evidenced by https://github.com/hrpan/tetris_mcts/issues/3",0,"There is no license to be found, either in the form of a license file or written as comments in the source code files",0,There is no evidence of any testing done on the project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
hunkim/deeplearningzerotoall,N,3929,332,6870,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,Multiple contributors: https://github.com/hunkim/DeepLearningZeroToAll/graphs/contributors,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc. https://github.com/hunkim/DeepLearningZeroToAll/blob/master/CONTRIBUTING.md",1,"There is a well maintained README, codes are well documented",1.0,Few commits in the last month: https://github.com/hunkim/DeepLearningZeroToAll/graphs/commit-activity,0,There aren't any open issues,0,There is no license,1,Only 1 test file,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
jaakkopasanen/autoeq,N,1688,419,5281,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,Multiple contributors: https://github.com/jaakkopasanen/AutoEq/graphs/contributors,0,No indications of using CI services,1,"There is a README, codes are not documented",0.0,"No commits the past month, active before that",1,"More closed than open, author does not respond frequently",1,https://github.com/jaakkopasanen/AutoEq/blob/master/LICENSE,0,There is no evidence of any testing done on the project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
jayyip/bert-multitask-learning,N,290,280,8627,The source code of this project has been organised into different modules in a way that shows the relationship between different files,0,There are no contributors to the project other than the author.,0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,0.0,No evidence of sustained commit activity,1,"The project author respond to issues, as evidenced by https://github.com/JayYip/bert-multitask-learning/issues/44 and https://github.com/JayYip/bert-multitask-learning/issues/43",1,https://github.com/JayYip/bert-multitask-learning/blob/master/LICENSE is provided.,1,There are files related to testing but everywhere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
jessevig/bertviz,N,1807,195,7189,The source code of the project exists as ad-hoc scripts,1,Multiple contributors: hhttps://github.com/jessevig/bertviz/graphs/contributors,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a README, codes are not documented",0.0,No commits in the past month,1,"More closed than open, author does not respond frequently",1,https://github.com/jessevig/bertviz/blob/master/LICENSE,1,Only 1 test file,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
kerlomz/captcha_platform,N,343,146,4901,The source code of the project exists as ad-hoc scripts,1,Multiple contributors: https://github.com/kerlomz/captcha_platform/graphs/contributors,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a README, some codes are documented",1.0,Consistent commits in the last month,0,There are no open issues,1,https://github.com/kerlomz/captcha_platform/blob/master/LICENSE,0,There is no evidence of any testing done on the project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
kevinmusgrave/powerful-benchmarker,N,135,162,5632,The source code of this project has been organised into different modules in a way that shows the relationship between different files,0,There are no contributors to the project other than the author.,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project author respond to issues, as evidenced by https://github.com/KevinMusgrave/powerful-benchmarker/issues/40 and https://github.com/KevinMusgrave/powerful-benchmarker/issues/39",0,"There is no license to be found, either in the form of a license file or written inside the source code file.",0,There is no evidence of any testing done on the project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
lpdi-epfl/masif,N,125,432,9344,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/LPDI-EPFL/masif/graphs/contributors shows that there are multiple contributors but mainly 1 person,0,CI is not used on the project.,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,1,"The project author respond to issues, as evidenced by https://github.com/LPDI-EPFL/masif/issues/10 and https://github.com/LPDI-EPFL/masif/issues/7",1,https://github.com/LPDI-EPFL/masif/blob/master/LICENSE is provided.,1,There are files related to testing but everywhere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
lukas/ml-class,N,1532,612,10852,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/lukas/ml-class/graphs/contributors shows that there are multiple contributors.,0,CI is not used on the project,1,There is a well-maintained README but Most of the functions in the source code are not documented.,1.0,https://github.com/lukas/ml-class/graphs/commit-activity shows there has been activities in the past without no activities in the past month,1,"The project maintainers respond to issues, as evidenced by https://github.com/lukas/ml-class/issues/48 and https://github.com/lukas/ml-class/issues/40",0,No license,0,there is no evidence of any testing done on the project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
maelfabien/multimodal-emotion-recognition,N,210,355,11517,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/lululxvi/deepxde/graphs/contributors shows that there are only 3 contributors,0,CI is not used on the project,1,"There is a well-maintained README, and the majority of the functions in https://github.com/maelfabien/Multimodal-Emotion-Recognition/blob/master/04-WebApp/library/text_emotion_recognition.py and https://github.com/maelfabien/Multimodal-Emotion-Recognition/blob/master/04-WebApp/library/text_preprocessor.py have appropriate docstrings",1.0,https://github.com/maelfabien/Multimodal-Emotion-Recognition/graphs/commit-activity shows very few activities in the past,0,The author of the project does not reply to issues or close them.,1,https://github.com/maelfabien/Multimodal-Emotion-Recognition/blob/master/LICENSE,0,there is no evidence of any testing done on the project.,119.0,114.0,62.0,51.0,1340.0,641.0,641.0,45.0,35.0,455.0,0.0368421052631579,0.0848214285714285,0.0071643170788074,0.0059089329162321,0.0427391318215162,0.0311906963164809,0.0311906963164809,0.0237592397043294,0.0381679389312977,0.01022701730726,21
mravanelli/pytorch-kaldi,N,1641,157,7147,The source code of the project exists as ad-hoc scripts,1,https://github.com/mravanelli/pytorch-kaldi/graphs/contributors shows there are multiple contributors,0,CI is not used on the project,1,There is a well-maintained README but most of the functions in the source code are not documented.,1.0,https://github.com/mravanelli/pytorch-kaldi/graphs/commit-activity shows that there have been few activities in the past months.,1,"The project maintainers respond to issues, not so actively, as evidenced by https://github.com/mravanelli/pytorch-kaldi/issues/233",0,No license,0,there is no evidence of any testing done on the project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
natethegreate/hent-ai,N,596,477,4687,The source code of the project exists as ad-hoc scripts,1,https://github.com/natethegreate/hent-AI/graphs/contributors shows there are multiple contributors,0,CI is not used on the project,1,There is a well-maintained README and most of the functions in https://github.com/natethegreate/hent-AI/blob/master/mrcnn/config.py and https://github.com/natethegreate/hent-AI/blob/master/mrcnn/parallel_model.py and https://github.com/natethegreate/hent-AI/blob/master/mrcnn/model.py have appropriate docstrings,1.0,https://github.com/natethegreate/hent-AI/graphs/commit-activity there have been some activties in the past few months consistently,1,"The project maintainers respond to issues, not so actively, as evidenced by https://github.com/natethegreate/hent-AI/issues/9 and https://github.com/natethegreate/hent-AI/issues/8",1,https://github.com/natethegreate/hent-AI/blob/master/LICENSE,0,there is no evidence of any testing done on the project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
open-mmlab/mmskeleton,N,1812,658,6676,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/open-mmlab/mmskeleton/graphs/contributors shows that there are multiple contributors but mainly 1,0,CI is not used on the project,1,There is a well-maintained README and some of the functions in https://github.com/open-mmlab/mmskeleton/blob/master/mmskeleton/models/backbones/st_gcn_aaai18.py and https://github.com/open-mmlab/mmskeleton/blob/master/mmskeleton/ops/nms/nms.py have appropriate docstrings,1.0,https://github.com/open-mmlab/mmskeleton/graphs/commit-activity shows there are few activities in the past few months,1,"The project maintainers respond to issues, not so actively, as evidenced by https://github.com/open-mmlab/mmskeleton/issues/334 and https://github.com/open-mmlab/mmskeleton/issues/332",1,https://github.com/open-mmlab/mmskeleton/blob/master/LICENSE,0,there is no evidence of any testing done on the project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
oucmachinelearning/oucml,N,2878,322,11672,Organized into projects where each project source code exists as ad-hoc scripts,1,https://github.com/OUCMachineLearning/OUCML/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity in recent months,0,The maintainers of the project does not reply to issues or close them.,1,There are multiple license files as there are multiple projects for this,1,There are files related to testing but not much,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
packtpublishing/advanced-deep-learning-with-keras,N,681,424,7986,Organized into projects where each project source code exists as ad-hoc scripts,1,https://github.com/PacktPublishing/Advanced-Deep-Learning-with-Keras/graphs/contributors shows that there are multiple contributors but mainly 1,0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,1.0,Little evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/PacktPublishing/Advanced-Deep-Learning-with-Keras/issues/8 and https://github.com/PacktPublishing/Advanced-Deep-Learning-with-Keras/issues/2",1,https://github.com/PacktPublishing/Advanced-Deep-Learning-with-Keras/blob/master/LICENSE is provided.,1,There are test files for some of the projects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
packtpublishing/deep-reinforcement-learning-hands-on,N,1485,1183,11128,Organized into projects where each project source code exists as ad-hoc scripts,1,https://github.com/PacktPublishing/Deep-Reinforcement-Learning-Hands-On/graphs/contributors shows that there are multiple contributors but mainly 1,0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,0.0,No evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/PacktPublishing/Deep-Reinforcement-Learning-Hands-On/issues/79 and https://github.com/PacktPublishing/Deep-Reinforcement-Learning-Hands-On/issues/62",1,https://github.com/PacktPublishing/Deep-Reinforcement-Learning-Hands-On/blob/master/LICENSE is provided.,1,There are test files for some of the projects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
podgorskiy/alae,N,2148,288,5580,The source code of the project consists of some ad-hoc scripts,1,Multiple contributors (Mainly one): https://github.com/podgorskiy/ALAE/graphs/contributors,0,No indications of using CI services,1,"There is a README, some codes are documented",0.0,"No commits in the past few months, around 12 commits in the last year",1,"More open than closed, author seldom replies",0,No license,0,There is no evidence of any testing done on the project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
pytorch/tutorials,N,3944,1248,10774,Its a collection of projects/tutorials,1,Multiple contributors: https://github.com/pytorch/tutorials/graphs/contributors,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a well maintained README, codes are well documented",1.0,Consistent commits in the last month,1,"More closed than open, author does not respond frequently",1,https://github.com/pytorch/tutorials/blob/master/LICENSE,0,There is no evidence of any testing done on the project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
qiskit-community/qiskit-textbook,N,179,883,8085,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,Multiple contributors: https://github.com/qiskit-community/qiskit-textbook/graphs/contributors,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a well maintained README, codes are well documented",1.0,Consistent commits in the last month,1,"More closed than open, author does not respond frequently",1,https://github.com/qiskit-community/qiskit-textbook/blob/master/LICENSE.txt,0,There is no evidence of any testing done on the project.,10.0,10.0,8.0,6.0,116.0,120.0,120.0,8.0,3.0,170.0,0.0030959752321981,0.0074404761904761,0.0009244280101687,0.0006951685783802,0.0036998054412655,0.0058391319157218,0.0058391319157218,0.0042238648363252,0.0032715376226826,0.0038210833895257,21
quantumiracle/sota-rl-algorithms,N,159,105,9281,The source code of this project has been organised into different modules in a way that shows the relationship between different files,0,One contributor,0,No indications of using CI services,1,"There is a well maintained README, some codes are documented",0.0,No commits the past month,0,No open issues,1,https://github.com/quantumiracle/SOTA-RL-Algorithms/blob/master/LICENSE,0,There is no evidence of any testing done on the project.,398.0,86.0,87.0,86.0,1064.0,536.0,536.0,14.0,31.0,1158.0,0.123219814241486,0.0639880952380952,0.0100531546105847,0.0099640829567836,0.0339361464612636,0.0260814558902243,0.0260814558902243,0.0073917634635691,0.0338058887677208,0.0260283209710047,21
rail-berkeley/softlearning,N,583,1479,8609,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,Multiple contributors: https://github.com/rail-berkeley/softlearning/graphs/contributors,0,No indications of using CI services,1,"There is a well maintained README, codes are well documented",0.0,No commits the past month,1,"More closed than open, author does not respond frequently",1,https://github.com/rail-berkeley/softlearning/blob/master/LICENSE,0,There is no evidence of any testing done on the project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
snap-stanford/ogb,N,400,315,11324,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,1-3 active contributers out of 7,0,CI is not used on the project.,1,Documentation provided,0.0,"Recent, Commit activity not negligible",1,1 open <<< 32 closed,1,License provided,0,Doesn't seem to have unit test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
songlab-cal/tape,N,149,333,4763,The source code of the project exists as ad-hoc scripts,1,Author has 286 commits while the other 2 has 1 each,0,CI is not used on the project.,1,Documentation provided,0.0,"Recent, Commit activity not negligible",1,14 open < 34 closed,1,License provided,1,2 tests,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
spurslipu/yolov3-modelcompression-multidatasettraining-multibackbone,N,136,170,6443,The source code of this project has been organised into different modules in a way that shows the relationship between different files,0,There are no contributors to the project other than the author.,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Little evidence of sustained commit activity,1,"The project maintainers (mainly author) respond to issues, as evidenced by https://github.com/SpursLipu/YOLOv3v4-ModelCompression-MultidatasetTraining-Multibackbone/issues/21 and https://github.com/SpursLipu/YOLOv3v4-ModelCompression-MultidatasetTraining-Multibackbone/issues/29",0,"There is no license to be found, either in the form of a license file or written inside the source code file.",1,Only 1 test file,21.0,35.0,44.0,37.0,262.0,250.0,250.0,1.0,2.0,89.0,0.0065015479876161,0.0260416666666666,0.0050843540559278,0.0042868729000115,0.0083564571173412,0.0121648581577538,0.0121648581577538,0.0005279831045406,0.0021810250817884,0.0020004495392222,21
tirthajyoti/machine-learning-with-python,N,1309,446,10108,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,"There is 1 contributor other than the author, but 1 commit with 1++ 1-- only",0,CI is not used on the project.,1,Documentation provided,1.0,Commits are quite spread out,1,1 open < 4 closed,1,License provided,0,Doesn't seem to have unit test,63.0,8.0,30.0,6.0,101.0,347.0,347.0,5.0,11.0,888.0,0.0195046439628483,0.0059523809523809,0.0034666050381326,0.0006951685783802,0.0032213823238605,0.0168848231229623,0.0168848231229623,0.0026399155227032,0.0119956379498364,0.0199595414699932,21
wandb/examples,N,178,180,9682,The source code of the project exists as ad-hoc scripts in folders,1,Yes,0,CI is not used on the project.,0,not much,1.0,Commits are quite spread out,1,3 open > 1 closed,0,"There is no license to be found, either in the form of a license file or written inside the source code file.",1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
wjmaddox/swa_gaussian,N,185,337,7949,The experiments of this project has been organised into different modules,1,"2 has significantly more commits than others, 6 contributers",0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,1.0,about 1+ per month,1,2 open < 7 closed,1,License provided,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
wubinzzu/neurec,N,524,202,7016,Organised but not in modules,1,"1 has significantly more commits than others, 3 contributers",1,Travis used,0,Most of the functions in the source code are not documented.,0.0,Commit activity not negligible,1,8 open < 10 closed,1,License provided,0,Doesn't seem to have unit test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
yongzhuo/nlp_xiaojiang,N,699,138,6151,organied by names that are not self explanatory,1,There are no contributors to the project other than the author.,0,CI is not used on the project.,-1,Chinese,1.0,Commits are quite spread out,1,all closed,1,License provided,0,Doesn't seem to have unit test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
alibaba/ai-matrix,N,136,290,107178,Organized into projects where each project source code have been organised into different modules in a way that shows the relationship between different files,1,https://github.com/alibaba/ai-matrix/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project but there's a lot of projects so I may miss out,1,There is a well-maintained documentation,1.0,Little evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/alibaba/ai-matrix/issues/2 and https://github.com/alibaba/ai-matrix/issues/51 but not often as there are more open than closed issues",1,"There are many projects, some of them has license is provided.",1,There are many projects in this git and some of them have test files,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
carefree0910/machinelearning,N,838,551,27017,The source code of this project has been organised into different modules in a way that shows the relationship between different files,0,There are no contributors to the project other than the author.,0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,0.0,No evidence of sustained commit activity,1,"The project author respond to issues, as evidenced by https://github.com/carefree0910/MachineLearning/issues/4 and https://github.com/carefree0910/MachineLearning/issues/7",1,https://github.com/carefree0910/MachineLearning/blob/master/LICENSE is provided.,1,There are many files related to testing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
colearninglounge/co-learning-lounge,N,322,222,13776,Organized into projects where each project source code have been organised into different modules in a way that shows the relationship between different files,1,https://github.com/colearninglounge/co-learning-lounge/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity but not stable,1,Open issues more than closed,0,"There is no license to be found, either in the form of a license file or written inside the source code file.",0,"There is no evidence of testing however, the project is mainly on Jupyter so testing may be on the jupyter notebooks",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
data-science-on-aws/workshop,N,142,1115,145801,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/data-science-on-aws/workshop/graphs/contributors only has 3 contributers,0,CI is not used on the project.,0,Most of the functions in the source code are not documented.,1.0,Checking https://github.com/data-science-on-aws/workshop/pulse/monthly there has been significant commit activity in the past month.,0,There aren't any open issues,0,"There is no license to be found, either in the form of a license file or written as comments in the source code files",0,There is no evidence of any testing done on the project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
hamelsmu/code_search,N,416,162,18870,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/hamelsmu/code_search/graphs/contributors that there are multiple contributors.,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well-maintained README,0.0,There is no commit in the past month,0,There aren't any open issues,1,https://github.com/hamelsmu/code_search/blob/master/LICENSE is provided,0,There is no evidence of any testing done on the project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
huseinzol05/nlp-models-tensorflow,N,1304,273,85046,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,Multiple contributors: https://github.com/huseinzol05/NLP-Models-Tensorflow/graphs/contributors,0,No indications of using CI services,1,"There is a well maintained README, codes are well documented",1.0,Few commits in the last month: https://github.com/huseinzol05/NLP-Models-Tensorflow/graphs/commit-activity,1,Author does not respond frequently,1,https://github.com/huseinzol05/NLP-Models-Tensorflow/blob/master/LICENSE,0,There is no evidence of any testing done on the project.,338.0,11.0,248.0,239.0,1751.0,1125.0,1125.0,12.0,30.0,2081.0,0.1046439628482972,0.0081845238095238,0.0286572683152299,0.0276908817054802,0.0558479252384141,0.0547418617098924,0.0547418617098924,0.0063357972544878,0.0327153762268266,0.0467745560800179,21
